ChemicalID,GeneSymbol
D015742,GABRA1
D015742,GABRA2
D015742,GABRA6
D015742,GABRB1
D015742,GABRB2
D015742,GABRB3
D015742,GABRE
D015742,GABRG2
D015742,UGT1A9
D015742,UNC-49
D011429,ESR1
D011429,ESR2
D011433,ADRB1
D011433,ADRB2
D011433,ADRB3
D011433,ARRB2
D011433,HTR1A
D011433,HTR1B
D011433,KCNE2
D011433,KCNH2
D011433,MAPK1
D011433,MAPK3
D011435,ESR1
C006068,AR
C006068,ESR1
C006068,ESR1.L
C006068,ESR2
C006068,ESR2A
C006068,ESR2B
C006068,ESR2.L
C006068,ESRRG
C006068,NCOA2
C006068,NR1I2
C006068,PPARG
C006068,SHBG
C006068,THRA
C006068,THRB
D011441,ESR2.L
D011441,NR1I2
D011441,NR5A1
D011441,STAR
D011441,TAS2R38
D011441,TPO
D015230,PPARG
D015230,PTGDR
D015230,PTGDR2
D015230,PTGER2
D015230,PTGS2
D015230,SLC22A22
D011453,ALB
D011453,PTGDR
D047428,CXCL10
D047428,IRAK4
D047428,IRF5
D047428,NFKB1
D047428,REL
D047428,RELA
D047428,TNF
C009091,APP
C028025,GUCY1A1
C028025,GUCY1B1
C406662,HTR4
C074191,AR
C107773,FOS
C107773,HDAC5
C107773,JUN
C107773,KEAP1
C107773,KLF2
C107773,NFE2L2
C107773,NFKB1
C107773,NR1I2
C107773,NR1I3
C107773,PDE4D
C107773,PPARA
C107773,RELA
C107773,RIPK1
C107773,RIPK3
C107773,SOD2
C034912,PDE4D
C033607,CAT
C033607,ESR2
C033607,NFKB1
C033607,RELA
C115642,COL2A1
D011716,GPR35
D011718,PPARA
D011718,RXRA
D011719,CHRNA4
D011719,CHRNB2
D011719,F3
D011719,F7
D011719,HTR4
C432165,AHR
C432165,ALOX5
C432165,APP
C432165,ATF4
C432165,BAX
C432165,BCL2
C432165,CASP3
C432165,CASP7
C432165,CASP9
C432165,CPEB4
C432165,DDIT3
C432165,HSP90B1
C432165,HSPA5
C432165,HSPA9
C432165,JUN
C432165,MMP9
C432165,RELA
C432165,SORBS3
C432165,SP1
C432165,TOP1
C432165,TP53
C432165,YWHAZ
C031280,CYP2A5
C031280,ESR1
C031280,ESR2
C031280,HNRNPA1
D011720,ADORA3
D011720,CNR1
D011720,CNR2
D011720,ESR1
D011720,ESR2
D011720,HCAR2
D011720,HCAR3
D011722,NR1I2
D011722,PPARA
C023666,GRIN2B
C023666,KCNH2
D011725,CHRNA4
D011725,CHRNB2
D011725,DRD2
D011725,HTR3A
D011725,MMP3
D011729,ACHE
D011729,ALB
D011729,CHRM2
D011732,GAD1
D011732,GAD2
D011732,NRIP1
C077792,P2RX7
C077792,P2RY1
D011738,GNA11
D011738,HRH1
D011738,NGF
D011738,SLC6A3
D011738,SLC6A4
D011739,DHFR
D011739,HEXB
D011744,CASR
D011744,HCAR2
D011744,HRH1
C055613,CYC
C055613,MET
C020972,APP
C020972,ATF4
C020972,BCL2
C020972,CASP12
C020972,CASP3
C020972,CASP7
C020972,CASP9
C020972,CEBPB
C020972,CP
C020972,CYCS
C020972,DDIT3
C020972,EGFR
C020972,FOS
C020972,GPER1
C020972,HSP90B1
C020972,HSPA5
C020972,IL1B
C020972,JUN
C020972,LCMT2
C020972,MAPK1
C020972,MAPK3
C020972,MAPK8
C020972,MMP2
C020972,NFKB1
C020972,RELA
C020972,SLC1A2
D011759,CHRM2
D019289,ADRB3
D019289,CTBP1
D019289,CTBP2
D019289,CYP17A1
D019289,ME1
D019289,NR5A1
D011794,ABCA1
D011794,ACHE
D011794,ACTB
D011794,AFP
D011794,AHR
D011794,AKT1
D011794,ALB
D011794,AR
D011794,ATG12
D011794,ATG5
D011794,ATP5F1A
D011794,ATP5F1B
D011794,BAD
D011794,BAX
D011794,BCHE
D011794,BCL2L1
D011794,BIRC5
D011794,CAT
D011794,CBR1
D011794,CCNB1
D011794,CCND1
D011794,CCNE1
D011794,CD40
D011794,CD40LG
D011794,CDK2
D011794,CDKN1A
D011794,CDKN1B
D011794,CEBPB
D011794,CREBBP
D011794,CSNK2A1
D011794,CSNK2A3
D011794,CSNK2B
D011794,CTNNB1
D011794,CXCL10
D011794,CXCL2
D011794,CYP1A1
D011794,CYP1A2
D011794,CYP1B1
D011794,EGFR
D011794,EGR1
D011794,EIF3F
D011794,EIF4E
D011794,EIF4EBP1
D011794,EP300
D011794,ERBB2
D011794,ESR1
D011794,ESR2
D011794,FOS
D011794,GCLC
D011794,GPR35
D011794,GSTS2
D011794,HAMP
D011794,HGF
D011794,HIF1A
D011794,HMGB1
D011794,HSD11B1
D011794,HSP90AA1
D011794,HSPA1A
D011794,HSPA2
D011794,IL6
D011794,IQGAP1
D011794,ITGAV
D011794,ITGB3
D011794,JUN
D011794,JUND
D011794,MAP2K1
D011794,MAPK1
D011794,MAPK14
D011794,MAPK3
D011794,MET
D011794,NFKB1
D011794,NFYA
D011794,NQO2
D011794,NR1H3
D011794,NR1I2
D011794,PDGFB
D011794,PLAT
D011794,PON1
D011794,PPARG
D011794,PPP3CA
D011794,PPP3R1
D011794,PTGS2
D011794,RAF1
D011794,RELA
D011794,RUVBL2
D011794,S100A4
D011794,SF3B3
D011794,SHBG
D011794,SMAD2
D011794,SMAD3
D011794,SMAD4
D011794,SNCA
D011794,SP1
D011794,SREBF2
D011794,ST13
D011794,STAT1
D011794,STAT3
D011794,TCF4
D011794,TGM2
D011794,TNF
D011794,TRADD
D011794,UBA1
D011794,VEGFA
D011794,VHL
C443401,ADRB2
C443401,APP
D000069348,DRD2
D000069348,HTR2A
D011796,BAX
D011796,CYP2E1
D011796,NQO2
D011796,SP1
D011799,AVPR1B
D011799,GPER1
D011799,KDR
D011799,MAPK14
D011799,SLC1A2
D011799,TRPV1
D052999,KCNQ2
D052999,KCNQ3
D052999,KCNQ5
C047726,CCKBR
C047726,DRD2
C047726,DRD3
D011802,ABCB1
D011802,ADRA1A
D011802,ADRA1B
D011802,ADRA1D
D011802,CYP2D6
D011802,KCNH2
D011803,APP
C502851,VDAC1
C502851,VDAC2
D011804,ADORA3
D011804,GPER1
D011804,HTR4
D011804,NCOA1
D011804,NR1H4
D011804,PTGER4
D011804,TSPO
D017378,DPP3
D017378,KEAP1
D017378,MAPT
D017378,SQSTM1
C004532,ALB
C004532,CRYAA
C004532,KDR
C004532,MAPT
C004532,PTPN2
C004532,RNASE1
C004532,TOP2A
D011810,CXCR2
D011810,GPR119
D011810,RARG
D019257,DRD2
D019257,DRD3
D011814,HTR1A
C546413,NR3C1
C406527,CYP26A1
C400708,TACR1
C412383,CRHR1
D020891,DRD1
D020891,DRD2
D020891,DRD3
C400294,ADRA2A
C432703,PPARA
C432703,PPARG
D020849,APP
D020849,CCL3
D020849,CREBBP
D020849,CYP3A4
D020849,EBP
D020849,ESR1
D020849,ESR2
D020849,GPER1
D020849,IGF1
D020849,KLRC3
D020849,NCOA1
D020849,NCOA2
D020849,NCOA3
D020849,NCOR2
D020849,NFKB1
D020849,PDGFB
D020849,PTGS2
D020849,RELA
D020849,SERPINB9
D020849,SIGMAR1
D020849,SLC1A2
D020849,TERT
D020849,TFF1
C063119,PTGDR2
C063119,TBXA2R
C495910,MTNR1A
C495910,MTNR1B
C071315,HTR3A
D011899,ACHE
D011899,BCHE
D011899,HRH2
D011899,IL12A
D011899,IL12B
D011899,IL18
C073340,HRH2
C031967,MAOB
C035522,ALB
C035522,AR
C035522,OR5D18
D011929,FTL
D011929,FTMT
D011929,TOP2A
D011929,TOP2B
C025474,ALB
D017330,DRD2
C450800,HRH1
C111221,HTR1A
D012110,ABCB1
D012110,AR
D012110,BIRC5
D012110,CREM
D012110,SLC18A2
D012110,TH
C024353,TRPV1
C518399,FPR2
D000077185,ABCB1
D000077185,ABCC2
D000077185,ABCC8
D000077185,ABCC9
D000077185,ABL1
D000077185,ACOX1
D000077185,ADIPOQ
D000077185,AGER
D000077185,AGT
D000077185,AHR
D000077185,AKT1
D000077185,ALB
D000077185,ALOX15
D000077185,ALOX5
D000077185,APP
D000077185,AR
D000077185,ARNT
D000077185,ATF3
D000077185,ATP5F1A
D000077185,ATP5F1B
D000077185,ATP5F1C
D000077185,ATXN3
D000077185,BAX
D000077185,BCL2
D000077185,BCL2L1
D000077185,BCR
D000077185,BECN1
D000077185,BIRC3
D000077185,BMP2
D000077185,BRCA1
D000077185,BTK
D000077185,CASP10
D000077185,CASP8
D000077185,CAV1
D000077185,CAV3
D000077185,CBR1
D000077185,CCAR2
D000077185,CCNB1
D000077185,CCND1
D000077185,CD44
D000077185,CDC42
D000077185,CDK1
D000077185,CDK2
D000077185,CDK4
D000077185,CDKN1A
D000077185,CDKN1B
D000077185,CHRM1
D000077185,CHRM3
D000077185,COL1A1
D000077185,COL1A2
D000077185,CREB1
D000077185,CREBBP
D000077185,CTNNB1
D000077185,CTSD
D000077185,CXCL8
D000077185,CYP1A1
D000077185,CYP1B1
D000077185,DAXX
D000077185,DDIT3
D000077185,DEPTOR
D000077185,DLG4
D000077185,DNM1L
D000077185,DNMT1
D000077185,DNMT3A
D000077185,DNMT3B
D000077185,EGF
D000077185,EGFR
D000077185,EGR1
D000077185,EIF4E
D000077185,EIF4G1
D000077185,ELAVL1
D000077185,EP300
D000077185,ESR1
D000077185,ESR2
D000077185,EXOSC10
D000077185,FADD
D000077185,FAS
D000077185,FASLG
D000077185,FASN
D000077185,FOS
D000077185,FOXO1
D000077185,FOXO3
D000077185,FOXO4
D000077185,FTH1
D000077185,FYN
D000077185,G3BP1
D000077185,GADD45G
D000077185,GAPDH
D000077185,GCK
D000077185,GDF15
D000077185,GJA1
D000077185,GRB2
D000077185,GREB1
D000077185,GRIN1
D000077185,GRIN2B
D000077185,GSK3B
D000077185,GSTK1
D000077185,HBA1
D000077185,HDAC1
D000077185,HDAC5
D000077185,HMOX1
D000077185,HNF4A
D000077185,IGF1
D000077185,IGF1R
D000077185,IL10
D000077185,IL1B
D000077185,IL6
D000077185,INS1
D000077185,INSR
D000077185,IRS1
D000077185,ITGA2B
D000077185,ITGA5
D000077185,ITGAV
D000077185,ITGB3
D000077185,JUN
D000077185,KAT2B
D000077185,KEAP1
D000077185,KHSRP
D000077185,KL
D000077185,KLF2
D000077185,KLF4
D000077185,LMNA
D000077185,MAP1LC3B
D000077185,MAPK1
D000077185,MAPK3
D000077185,MAT2A
D000077185,MAT2B
D000077185,MBD2
D000077185,MDM2
D000077185,MIR122
D000077185,MIR33A
D000077185,MMP2
D000077185,MMP9
D000077185,MPO
D000077185,MRE11
D000077185,MTA1
D000077185,MTNR1A
D000077185,MTNR1B
D000077185,MTOR
D000077185,NBN
D000077185,NCOA1
D000077185,NCOA2
D000077185,NCOA3
D000077185,NCOA6
D000077185,NCOR1
D000077185,NCOR2
D000077185,NFE2L2
D000077185,NFKB1
D000077185,NMNAT1
D000077185,NOS2
D000077185,NOS3
D000077185,NPPA
D000077185,NQO2
D000077185,NR1I2
D000077185,NR1I3
D000077185,NTS
D000077185,PARP1
D000077185,PDE4D
D000077185,PDGFB
D000077185,PDGFRB
D000077185,PI4K2B
D000077185,PIK3CA
D000077185,PIK3CB
D000077185,PIK3R1
D000077185,PLAU
D000077185,PML
D000077185,POU1F1
D000077185,PPARA
D000077185,PPARD
D000077185,PPARG
D000077185,PPARGC1A
D000077185,PRKAA1
D000077185,PRKAA2
D000077185,PRKAB2
D000077185,PRKAG1
D000077185,PRL
D000077185,PTGS1
D000077185,PTGS2
D000077185,PTK2
D000077185,PTPN11
D000077185,RAB7A
D000077185,RAD50
D000077185,RAF1
D000077185,RCOR1
D000077185,RELA
D000077185,REST
D000077185,RUNX2
D000077185,RXRA
D000077185,SCAP
D000077185,SCX
D000077185,SIRT1
D000077185,SIRT2
D000077185,SLC2A1
D000077185,SLC2A4
D000077185,SNCA
D000077185,SOD2
D000077185,SOS1
D000077185,SOX9
D000077185,SP1
D000077185,SP100
D000077185,SRC
D000077185,SREBF2
D000077185,STAT3
D000077185,STK11
D000077185,SUMO1
D000077185,SYK
D000077185,TCF4
D000077185,TGFB2
D000077185,TLR4
D000077185,TNF
D000077185,TNFSF10
D000077185,TNFSF11
D000077185,TOMM20
D000077185,TP53
D000077185,TRP53
D000077185,USP10
D000077185,VAV1
D000077185,WNT3A
D000077185,YARS
D000077185,YARS1
D000077185,ZBTB7A
D012172,ALB
D012172,ALDH1A1
D012172,ALDH1A2
D012172,PTGDS
D012172,RBP1
D012172,RBP3
D012172,RHO
D012172,RLBP1
D012172,RPE65
D012172,SLC9A3R1
D012176,RARA
D012176,RXRA
D012176,RXRB
D012176,RXRG
C009166,ALB
C014794,EP300
C014794,MMP9
C014794,RARA
C014794,RPE65
C009167,RHO
C583570,CHRM3
D012254,CARM1
D012254,EIF4E
D012254,IFNA2
D012254,IL12A
D012254,IL12B
D012254,VEGFA
D012293,ABCB1
D012293,AHR
D012293,CES2A
D012293,CYP1A1
D012293,CYP24A1
D012293,CYP27A1
D012293,CYP2A6
D012293,CYP2C8
D012293,CYP3A11
D012293,CYP3A23-3A1
D012293,CYP3A4
D012293,FGF19
D012293,HDAC3
D012293,HNF4A
D012293,MED1
D012293,NCOA1
D012293,NCOA2
D012293,NCOA6
D012293,NCOR1
D012293,NCOR2
D012293,NR1I2
D012293,PIAS1
D012293,PPARGC1A
D012293,RXRA
D012293,SGK2
D012293,SLC22A1
D012293,SULT1E1
D012293,SULT2A1
D012293,SUMO3
D000078262,CCL3
D000078262,IFNG
D000078262,MPO
D000078262,NR1I2
D000078262,TNF
D000077769,ADRA2A
D000077769,NISCH
D019782,AR
D019782,SQSTM1
C034931,SIGMAR1
C034931,SLC6A3
D000077285,ARRB2
D000077285,CNR1
D000077285,CNR2
D000077285,EHMT2
D000077285,FOS
D000077285,GPR55
D000077285,IFNG
D000077285,RAC1
D000077285,TRPV1
D000068296,CDC42
D000068296,CSF1
D000068296,FDPS
D000068296,RAC1
D000068296,RHOA
D018967,DRD1
D018967,DRD2
D018967,DRD3
D018967,DRD4
D018967,HTR2A
D018967,HTR7
D018967,INHA
D018967,INHBB
D018967,PPP3CA
D016713,HTR1B
D016713,HTR2A
D016713,HTR2B
D016713,HTR2C
D016713,HTR7
D012312,ADRB2
D012312,OXT
D019438,ALB
D019438,CYP3A4
D019438,NR1I2
D019438,PRKCA
D000068836,CHRNA4
D000068836,CHRNB2
C093622,HTR1B
C093622,HTR1D
C089876,BDKRB2
C523946,GRM1
C042957,GABRA2
C042957,GABRA6
C042957,GABRB3
C042957,GABRG2
C042957,SST
C042957,SSTR2
C076809,TSPO
C084904,IL12A
C084904,IL12B
C084904,PPARD
C084904,PPARG
C084904,RARA
C507242,HTR6
C114163,HTR6
C103848,HTR2B
C103848,HTR2C
C108607,HTR1A
D000077123,CHRM1
D000077123,CHRM2
D000077123,CHRM3
D000077123,CHRM4
D000077123,CHRM5
D000077123,CHRNA3
D000077123,CHRNA4
D000077123,CHRNB2
D000077123,CHRNB4
C424423,PDE4D
D020889,AP2M1
D020889,NTRK2
C073525,ADORA1
C087123,ABCB1
C087123,ABCC1
C046649,DRD2
C046649,DRD3
C046649,DRD4
D000077212,HRH1
D000077212,ITGAM
D000077212,ITGB2
D000077212,KCNE1
D000077212,KCNQ1
D000077212,TNF
D000077546,EHMT2
D000077546,RAC1
D012395,ALB
D000077154,ANGPTL4
D000077154,APP
D000077154,AR
D000077154,CD36
D000077154,CKB
D000077154,CKM
D000077154,CREB1
D000077154,CREBBP
D000077154,EDNRB
D000077154,EGLN1
D000077154,EGLN3
D000077154,ELOVL3
D000077154,EP300
D000077154,ESR1
D000077154,ESR1.L
D000077154,ESR2
D000077154,ESR2A
D000077154,ESR2B
D000077154,GDF15
D000077154,GFAP
D000077154,HPGD
D000077154,IL12A
D000077154,IL12B
D000077154,MBP
D000077154,MED1
D000077154,MOG
D000077154,NCOA1
D000077154,NCOA6
D000077154,NR1I2
D000077154,PDE7A
D000077154,PPAR
D000077154,PPARA
D000077154,PPARD
D000077154,PPARG
D000077154,PPARGC1A
D000077154,RXRA
D000077154,RXRB
D000077154,RXRG
D000077154,SLC2A4
D000077154,SRC
D000077154,THRA.L
D000077154,THRB
C106263,GRIN2B
C106263,PRKCD
D000068718,ABCC2
D012402,ADORA2A
D012402,AKT1
D012402,ALB
D012402,BAG5
D012402,CREB1
D012402,CRTC3
D012402,ESR1
D012402,ESR2
D012402,FTH1
D012402,GAPDH
D012402,IL6
D012402,JUND
D012402,MAP3K5
D012402,MMP9
D012402,MZF1
D012402,NFAT5
D012402,NFE2L1
D012402,NFE2L2
D012402,NFKB1
D012402,PARK7
D012402,PDGFB
D012402,PGR
D012402,PINK1
D012402,PPARGC1A
D012402,PRKN
D012402,PSMA3
D012402,PSMB6
D012402,RAB3A
D012402,RAB5A
D012402,RAB8A
D012402,RBM3
D012402,RELA
D012402,SIRT1
D012402,SNCA
D012402,THRA
D012402,TP53
D012402,TXN
D012402,YWHAB
C047508,DRD1
C047508,DRD2
C047508,DRD3
C085746,EIF4E
C085746,EIF4EBP1
C085746,GRIN2B
C085746,HTR1A
C085746,NCF1
C085746,PRKCD
C085746,TFAP2A
C085746,ULBP1
C053742,HRH2
D015575,NFKB1
D015575,RELA
C098221,OPRK1
C572498,ACHE
C107826,HTR4
C114870,SLC6A3
C101044,AGT
C101044,ALB
C101044,CSF2
C101044,CXCL8
C101044,EGFR
C101044,FOS
C101044,GPER1
C101044,MAPK1
C101044,MAPK3
C101044,OXT
C101044,OXTR
C101044,SHC1
C101044,SLC1A2
C101044,SP1
C101044,TGFB1
C000589029,IL1B
C000589029,NFKB1
C000589029,NR3C1
C000589029,RELA
C079905,AR
C079905,ESR1
C079905,ESR2
C079905,PGR
C099154,PRKCB
C531549,PARP1
C531549,TNKS2
D012428,AKT1
D012428,BAX
D012428,BCL2
D012428,CASP3
D012428,CASP9
D012428,CAT
D012428,CDKN1A
D012428,EGFR
D012428,MKI67
D012428,MMP9
D012428,MTOR
D012428,PARP1
D012428,TP53
D012428,VEGFA
D012430,TRPA1
D012430,TRPV1
D012430,TRPV3
D012431,ALB
D012431,CASP3
D012431,CASP8
D012431,CBR1
D012431,CCND1
D012433,RYR1
D012433,RYR2
D012433,RYR3
C056566,TBXA2R
C103198,TACR1
C099445,IL12A
C099445,IL12B
C099445,TLR7
C408389,DRD3
C095804,GABBR1
C101789,SIGMAR1
C109640,CHRM1
C109640,CHRM2
C016845,CHRNA7
D012436,AS3MT
D012436,COL1A2
D012436,DNMT1
D012436,ESR1
D012436,MAPK1
D012436,MAPK3
D012436,MTR
D012436,PRDM7
D012436,SMYD2
D012436,SP1
D012436,TGFB1
D012459,ALB
D012459,ESR1
D012459,ESR2
C010327,IDO1
C065299,FADD
C065299,FAS
C065299,FASLG
C065299,PRDX2
D000068299,ADRB1
D000068299,ADRB2
D000068299,ADRB3
D000068299,CCL11
D000068299,CFTR
D000068299,MAPK1
D000068299,MAPK3
D000068299,NR3C1
D000068299,PPARG
D000068299,RELA
D000068299,SLC9A3R1
C496827,AGT
C496827,CALR
C496827,PPP1CC
C496827,PPP1R15A
C496827,SREBF1
C496827,TGFB1
C090499,OPRK1
C005705,AHR
C005705,ARNT
D012503,DRD2
D012503,IL2
C089586,AGTR1A
D019258,ALB
C443959,DRD2
C443959,DRD3
C443959,DRD4
C443959,HTR1A
C064294,ADRA1A
C064294,ADRA1B
C064294,ADRA1D
C064294,HTR1B
C064294,HTR2A
C064294,HTR2C
C514816,CHRNA2
C514816,CHRNA4
C514816,CHRNB2
C093642,AHR
C093642,ALB
C093642,ARNT
C093642,CCL5
C093642,CCNB1
C093642,CDK1
C093642,CREB1
C093642,CRTC2
C093642,CSF2
C093642,CXCL8
C093642,CYP1A1
C093642,EIF4E
C093642,EIF4G1.S
C093642,FADD
C093642,FAS
C093642,FASLG
C093642,GJA1
C093642,IFNG
C093642,IL12A
C093642,IL12B
C093642,MAPK14
C093642,NEDD4
C093642,NFKB1
C093642,PDGFB
C093642,RELA
C093642,STAR
C094868,HTR2A
C094868,HTR2B
C094868,HTR2C
C118948,HTR2B
C417521,AHR
C417521,BAX
C417521,CTNNB1
C417521,GSK3B
C417521,NR4A2
C112019,CXCL8
C112019,CXCR2
C118947,HTR2B
C118947,HTR2C
C406343,HTR2C
C404922,HTR7
C117443,HTR6
C409982,DRD3
C503990,HTR6
C059950,LTB4R
C115461,PTGS1
C534628,CAMK2A
C534628,CREB1
C534628,DRD1
C534628,DRD2
C534628,DRD3
C534628,DUSP1
C534628,DUSP6
C534628,FOS
C534628,HTR2C
C534628,MAPK1
C534628,MAPK3
C534628,NR3C1
C534628,SIGMAR1
C416650,ADORA2A
C034734,NR1I2
C015499,NR1I2
C033585,CYP2E1
C033585,CYP3A11
C033585,NR1I2
C499748,CTNNB1
C499748,GSK3B
C499748,YWHAH
D012601,ADORA3
D012601,AGT
D012601,AVP
D012601,AVPR1A
D012601,CHRM1
D012601,CHRNA4
D012601,CHRNB2
D012601,GRM4
D012601,HRH1
D012601,HRH2
D012601,HRH3
D012601,HTR1A
D012601,KCNJ3
D012601,LNPEP
D012601,SIGMAR1
C484876,APP
C484876,EP300
C484876,HIF1A
C065286,GRIN1
C065286,GRIN2A
C065286,GRIN2B
C065286,GRIN2C
C065286,GRIN2D
C430918,SLC8A1
C414354,MXD1
C414354,NCOA2
C414354,NR1H4
C414354,SIN3A
D012642,MAOB
D064586,FUS
D064586,PAPSS1
D064586,TIA1
D064586,TUBA4A
D012643,CASP8
D012643,FADD
D012643,FAS
D012643,SELENOP
D012643,TUBA4A
D018036,XPA
D012645,FUS
D012645,TIA1
D012645,TUBA4A
D012645,XPA
C002979,BMF
C002979,EP300
C002979,HDAC8
C002979,SP3
C002979,STAT3
C002979,XPA
C116890,AHR
C116890,ARH
C116890,CDKN1A
C116890,CYP1A1
C078903,CDK2
C078903,CDKN1B
C078903,VDR
C060230,TBXA2R
D012701,AANAT
D012701,AKT1
D012701,AMX-2
D012701,APP
D012701,BMPR2
D012701,CHRNA4
D012701,GAPDH
D012701,GPBAR1
D012701,GRK-2
D012701,HTR1A
D012701,HTR1B
D012701,HTR1E
D012701,HTR1F
D012701,HTR2A
D012701,HTR2B
D012701,HTR2C
D012701,HTR3A
D012701,HTR3B
D012701,HTR7
D012701,IL6
D012701,IRS1
D012701,MOD-1
D012701,MPO
D012701,OPRD1
D012701,OPRK1
D012701,OPRM1
D012701,PPARG
D012701,SER-4
D012701,SLC18A2
D012701,SLC6A4
D012701,XDH
D012701,YWHAB
C066304,ADRA1A
C066304,ADRA1B
C066304,ADRA1D
D020280,ALB
D020280,INS1
D012717,ABCB1
D000077149,GABRA2
D000077149,GABRB1
D000077149,HTT
C503964,S1PR1
C551534,AHR
C016101,RIPK1
C016101,RIPK3
C040115,BAX
C040115,NFKB1
C040115,RELA
C120148,GRM5
D000068677,PDE5
D000068677,PDE5A
C095285,ADRA1A
D012834,ATP7A
D012834,CP
D012834,DRD3
D012834,DRD4
D012834,HMOX1
D012834,HSF1
D012834,HSPA1A
D000077385,APEX1
D000077385,ESR1
D000077385,ESR2
D000077385,PDIA3
D012838,ESR1
D012838,ESR2
D000077464,TNNC1
D019821,ABCC2
D019821,BCL2
D019821,CCR2
D019821,CD40
D019821,CD44
D019821,CEBPZ
D019821,COL1A1
D019821,FOS
D019821,FOSB
D019821,FOSL2
D019821,IFNG
D019821,ITGAL
D019821,ITGAM
D019821,ITGB2
D019821,JUN
D019821,JUNB
D019821,MDM2
D019821,NFATC3
D019821,NFKB1
D019821,NR1I2
D019821,PON1
D019821,PPARG
D019821,RELA
D019821,RIPK1
D019821,RIPK3
D019821,SGK2
D019821,SOD1
D019821,SP1
D019821,SREBF2
D019821,STAT1
D019821,TNF
D019821,TP53
D012844,RXRA
D020123,ACTB
D020123,AR
D020123,CDK2
D020123,CDKN1A
D020123,CDKN1B
D020123,E2F4
D020123,EIF4E
D020123,EIF4EBP1
D020123,EIF4G1
D020123,EIF4G1.S
D020123,FKBP1A
D020123,FKBP1B
D020123,FKBP5
D020123,HIF1A
D020123,IGF1R
D020123,IL12A
D020123,IL12B
D020123,IL2RG
D020123,IL4
D020123,IL4R
D020123,IRS1
D020123,ITPR1
D020123,LARP1
D020123,MAP1LC3A
D020123,MDM2
D020123,MLST8
D020123,MTOR
D020123,PABPC1
D020123,PIK3R1
D020123,PRKCG
D020123,PTGER1
D020123,RAPTOR
D020123,RBL1
D020123,RBL2
D020123,RPL32
D020123,RPS20
D020123,RPS27L
D020123,RPS6
D020123,RPTOR
D020123,RRAD
D020123,RYR1
D020123,TGFB1
D020123,TP73
C439060,CRTC2
C439060,GCG
C439060,SHC1
C439060,SIRT1
D000068900,DPP4
C106276,EDNRA
C012134,SIGMAR1
C071275,ITGA2B
C071275,ITGB3
C067114,DRD1
C067113,DRD1
C067113,MAPK1
C067113,MAPK3
C067113,SIGMAR1
C071262,ADCY1
C071262,ADCY2
C071262,ADCY3
C071262,ADCY4
C071262,ADCY5
C071262,ADCY6
C071262,ADCY7
C071262,ADCY8
C071262,ADCY9
C071262,CREB1
C071262,DRD1
D012906,AHR
D012906,CCR7
D012906,CYP1B1
D012906,DNMT3L
D012906,EZH2
D012906,IL24
D012906,LHX4
D012906,MEF2A
D012906,MIR218-1
D012906,NR3C1
D012906,RELA
D012906,SIRT1
C118258,GRIN1
C118258,ITGA4
C118258,ITGB1
C118258,NFKB1
C118258,RELA
C118258,SOD2
C118258,TNF
D026423,GAPDH
D026423,OPRM1
D026423,PRKCA
D026423,PRKCG
D026423,RAF1
D026423,RGS17
D026423,TNF
D026423,TNFRSF1A
D026423,TRADD
D012964,CP
D012964,PARA
D012964,PROC
D012964,SCN1B
D012964,SCN2A
D012964,SCN3A
D012964,SCN3B
D012964,SCNN1A
D012964,SCNN1B
D012964,SCNN1D
D012964,SCNN1G
D012964,SLC6A11
D012964,TIPE
D019346,KPNB1
D019346,NFATC2
C017947,ABCB1
C017947,ABCC1
C017947,ACE
C017947,ACTG1
C017947,ADAMTS12
C017947,AFMID
C017947,AGO2
C017947,AGT
C017947,AGTR1
C017947,AHNAK2
C017947,AHR
C017947,AHSA1
C017947,ANKHD1
C017947,ANKRD17
C017947,ANXA6
C017947,AP3D1
C017947,APEX1
C017947,ARF1
C017947,ARFGAP2
C017947,ARPC5
C017947,ASF1B
C017947,ATF2
C017947,ATF3
C017947,ATF4
C017947,ATRX
C017947,BACH1
C017947,BAX
C017947,BBC3
C017947,BCL2L1
C017947,BCL3
C017947,BIN3
C017947,BMI1
C017947,BOLA2
C017947,BRCA1
C017947,BRPF1
C017947,BUD23
C017947,C11ORF68
C017947,C17ORF100
C017947,CAMSAP2
C017947,CAPRIN1
C017947,CARM1
C017947,CASP8
C017947,CAVIN1
C017947,CCDC71
C017947,CCDC9
C017947,CCND1
C017947,CCNL2
C017947,CCT7
C017947,CD200R1
C017947,CDC16
C017947,CDC25A
C017947,CDC27
C017947,CDIPT
C017947,CDK2
C017947,CDK4
C017947,CDK5
C017947,CDK6
C017947,CDKN1A
C017947,CDKN1B
C017947,CDKN2A
C017947,CENPE
C017947,CEP131
C017947,CHCHD3
C017947,CHD1
C017947,CHEK2
C017947,CHTOP
C017947,CKM
C017947,CLINT1
C017947,CLU
C017947,CMPK1
C017947,CNOT4
C017947,COG5
C017947,CPA4
C017947,CPEB4
C017947,CSNK2A2
C017947,CTCF
C017947,CTPS1
C017947,CUL3
C017947,CXCL8
C017947,DDX46
C017947,DHCR24
C017947,DHX15
C017947,DLGAP5
C017947,DMD
C017947,DNAJB4
C017947,DNMT1
C017947,DOCK9
C017947,DRG1
C017947,DSG2
C017947,DTYMK
C017947,DYNC1LI1
C017947,DYNLL2
C017947,E2F1
C017947,E2F4
C017947,ECH1
C017947,EEF1D
C017947,EGFR
